Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
35,"CT Do, NH Tran, Z Han, LB Le, S Lee, CS Hong","Optimal pricing for duopoly in cognitive radio networks: Cooperate or not cooperate?",2014,"IEEE transactions on wireless communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10268757534530880841",196,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:oPLKW5k6eA4C",13,5,2574,2587,35,3.18,6,6,11,"","",""
19,"MS Munir, SF Abedin, NH Tran, Z Han, CS Hong","A multi-agent system toward the green edge computing with microgrid",2019,"2019 IEEE Global Communications Conference (GLOBECOM)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9437313671172978588",325,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:qwOXE0mbtu4C",,,1,7,19,3.17,4,5,6,"","",""
28,"MH Siddiqi, MGR Alam, CS Hong, AM Khan, H Choo","A novel maximum entropy markov model for human facial expression recognition",2016,"PloS one","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14114763279187090138",247,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:ShjGdcaqzI0C",11,9,162702,,28,3.11,6,5,9,"","",""
31,"DNM Dang, HT Le, HS Kang, CS Hong, J Choe","Multi-channel MAC protocol with Directional Antennas in wireless ad hoc networks",2015,"2015 international conference on information networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1369041468026392978",224,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:35N4QoGY0k4C",,,81,86,31,3.10,6,5,10,"","",""
51,"ASK Pathan, CS Hong","SERP: secure energy-efficient routing protocol for densely deployed wireless sensor networks",2008,"Annals of Telecommunications-annales des télécommunications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17744462744490068530",130,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:_n8fIOMweQoC",63,,529,541,51,3.00,26,2,17,"","",""
39,"NH Tran, CS Hong, S Lee","Cross-layer design of congestion control and power control in fast-fading wireless networks",2012,"IEEE Transactions on Parallel and Distributed Systems","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4938286664963083013",175,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:ojlX30-wUrgC",24,2,260,274,39,3.00,13,3,13,"","",""
27,"NH Tran, C Pham, MNH Nguyen, S Ren, CS Hong","Incentivizing energy reduction for emergency demand response in multi-tenant mixed-use buildings",2016,"IEEE Transactions on Smart Grid","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7880051982756464481",251,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:Ade32sEp0pkC",9,4,3701,3715,27,3.00,5,5,9,"","",""
27,"TM Ho, NH Tran, LB Le, W Saad, SMA Kazmi, CS Hong","Coordinated resource partitioning and data offloading in wireless heterogeneous networks",2016,"IEEE Communications Letters","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5975219199211533389",252,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:DJbcl8HfkQkC",20,5,974,977,27,3.00,5,6,9,"","",""
27,"VD Nguyen, TKO Tran, TN Dang, CS Hong","Improving time slot acquisition through RSU's coordination for TDMA-based MAC protocol in VANETs",2016,"2016 international conference on information networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15037163119747939262",253,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:8p8iYwVyaVcC",,,406,411,27,3.00,7,4,9,"","",""
18,"CW Zaw, NN Ei, HYR Im, YK Tun, CS Hong","Cost and latency tradeoff in mobile edge computing: A distributed game approach",2019,"2019 IEEE International Conference on Big Data and Smart Computing (BigComp …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6315621034241098114",342,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:J-ba04ztB30C",,,,,18,3.00,4,5,6,"","",""
9,"A Adhikary, AD Raha, SK Dam, SH Hong, CS Hong","Artificial intelligence framework for intelligent omni-surface assisted holographic MIMO using sequential neural network model",2022,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1950068220942669950",491,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:Xtec1x7NZGAC",,,1014,1016,9,3.00,2,5,3,"","",""
6,"A Adhikary, AD Raha, Y Qiao, MS Munir, KT Kim, CS Hong","Transformer-based communication resource allocation for holographic beamforming: A distributed artificial intelligence framework",2023,"2023 24st Asia-Pacific Network Operations and Management Symposium (APNOMS …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14811249360411498642",588,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:w2Gke83ceDMC",,,,,6,3.00,1,6,2,"","",""
6,"A Adhikary, AD Raha, M Halder, M Gain, CS Hong","Location-Dependent and Task-Oriented Resource Allocation for Holographic Beamforming Using Transformer",2023,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8991099310936390867",589,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:vNwWLMROEM0C",,,1326,1328,6,3.00,1,5,2,"","",""
6,"MI Hossain, S Akhter, MD Hossain, CS Hong, EN Huh","Multi-person 3d pose estimation in mobile edge computing devices for real-time applications",2023,"2023 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4963187093036803096",590,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:F-1HeU7gMOYC",,,673,677,6,3.00,1,5,2,"","",""
6,"TN Dang, LX Nguyen, HQ Le, KT Kim, SMA Kazmi, SB Park, EN Huh, ...","Semantic Communication for AR-based Services in 5G and Beyond",2023,"2023 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4920906123860706324",591,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:EGhj4itiAA0C",,,549,553,6,3.00,1,8,2,"","",""
6,"HQ Le, LX Nguyen, SB Park, CS Hong","Layer-wise knowledge distillation for cross-device federated learning",2023,"2023 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1577286291762725699",592,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:lAj_JhtUatoC",,,526,529,6,3.00,2,4,2,"","",""
3,"YM Park, SS Hassan, YK Tun, EN Huh, W Saad, CS Hong","Design optimization of noma aided multi-star-ris for indoor environments: A convex approximation imitated reinforcement learning approach",2025,"IEEE Transactions on Mobile Computing","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5264467065728048668",731,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:kGbpvR7Ecy8C",,,,,3,3.00,1,6,1,"","",""
3,"YK Tun, G Dán, YM Park, CS Hong","Joint UAV Deployment and Resource Allocation in THz-Assisted MEC-Enabled Integrated Space-Air-Ground Networks",2024,"IEEE Transactions on Mobile Computing","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11814003085007943329",732,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:0aNKY9CYzMkC",,,,,3,3.00,1,4,1,"","",""
3,"LX Nguyen, K Kim, YL Tun, SS Hassan, YK Tun, Z Han, CS Hong","Optimizing multi-user semantic communication via transfer learning and knowledge distillation",2024,"IEEE Communications Letters","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13588681040374327090",733,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:TpYZtc-0n-8C",,,,,3,3.00,0,7,1,"","",""
3,"M Gain, AD Raha, A Adhikary, K Kim, CS Hong","Open RAN Embracing Continual Learning: Towards NextG Adaptive Traffic Analysis",2024,"NOMS 2024-2024 IEEE Network Operations and Management Symposium","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11863719230929932114",734,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:Xnn2mF3JXD4C",,,1,7,3,3.00,1,5,1,"","",""
56,"A Hamid, CS Hong","Defense against lap-top class attacker in wireless sensor network",2006,"2006 8th International Conference Advanced Communication Technology 1, 5 pp.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17717925762165705886",119,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:aCwMkEyfDy8C",318,,,,56,2.95,28,2,19,"","",""
50,"MM Haque, ASK Pathan, CS Hong","Securing U-healthcare sensor networks using public key based scheme",2008,"2008 10th International conference on advanced communication technology 2 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17135587791639698803",137,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:mgoTDWlsYNUC",,,,,50,2.94,17,3,17,"","",""
47,"MS Islam, MA Hamid, CS Hong","SHWMP: a secure hybrid wireless mesh protocol for IEEE 802.11 s wireless mesh networks",2009,"Transactions on Computational Science VI","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13564224651713210362",146,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:7VEv-pLvLSsC",,,95,114,47,2.94,16,3,16,"","",""
32,"NH Tran, LB Le, S Ren, Z Han, CS Hong","Joint pricing and load balancing for cognitive spectrum access: Non-cooperation versus cooperation",2014,"IEEE Journal on Selected Areas in Communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16090428587972169416",213,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:BJtnxTr0fRcC",33,5,972,985,32,2.91,6,5,11,"","",""
55,"ASK Pathan, CS Hong, HW Lee","Smartening the environment using wireless sensor networks in a developing country",2006,"2006 8th International Conference Advanced Communication Technology 1, 5 pp.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13352820711632892649",120,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:vRqMK49ujn8C",709,,,,55,2.89,18,3,19,"","",""
26,"NH Tran, TZ Oo, S Ren, Z Han, EN Huh, CS Hong","Reward-to-reduce: An incentive mechanism for economic demand response of colocation datacenters",2016,"IEEE Journal on Selected Areas in Communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5534521899631591865",262,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:Ri6SYOTghG4C",34,12,3941,3953,26,2.89,4,6,9,"","",""
20,"AK Bairagi, NH Tran, CS Hong","A multi-game approach for effective co-existence in unlicensed spectrum between LTE-U system and Wi-Fi access point",2018,"2018 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4385156271567899626",318,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:0KyAp5RtaNEC",,,380,385,20,2.86,7,3,7,"","",""
74,"EC Kim, CS Hong, JG Song","The multi-layer vpn management architecture",1999,"Integrated Network Management VI","Distributed Management for the Networked …","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16017730573449428229",80,"2025-03-24 02:13:09","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&pagesize=100&citation_for_view=oKANWloAAAAJ:vofGIMt6cyEC",,,,,74,2.85,25,3,26,"","",""
14,"SW Kang, K Thar, CS Hong","Unmanned aerial vehicle allocation and deep learning based content caching in wireless network",2020,"2020 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10854961942125500602",395,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:uQdrZ3qaPmcC",,,793,796,14,2.80,5,3,5,"","",""
47,"MM Monowar, MO Rahman, CS Hong","Multipath congestion control for heterogeneous traffic in wireless sensor network",2008,"2008 10th International Conference on Advanced Communication Technology 3 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8690236310841069003",147,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:pS0ncopqnHgC",,,,,47,2.76,16,3,17,"","",""
22,"MS Munir, SF Abedin, MGR Alam, DH Kim, CS Hong","RNN based energy demand prediction for smart-home in smart-grid framework",2017,"Korea Software Congress","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3158841979759351769",295,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:J-pR_7NvFogC",2017,,437,439,22,2.75,4,5,8,"","",""
49,"MO Rahman, MA Razzaque, CS Hong","Probabilistic sensor deployment in wireless sensor network: A new approach",2007,"The 9th international conference on advanced communication technology 2 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4668786751965687924",139,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=100&pagesize=100&citation_for_view=oKANWloAAAAJ:L7CI7m0gUJcC",,,,,49,2.72,16,3,18,"","",""
19,"VD Nguyen, T Anh Khoa, T Zin Oo, N H. Tran, C Seon Hong, EN Huh","Time slot utilization for efficient multi-channel MAC protocol in VANETs",2018,"Sensors","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17480388031219984939",326,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:DPO9WFcz7UcC",18,9,3028,3028,19,2.71,3,6,7,"","",""
19,"MNH Nguyen, NH Tran, MA Islam, C Pham, S Ren, CS Hong","Fair sharing of backup power supply in multi-operator wireless cellular towers",2018,"IEEE Transactions on Wireless Communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16783716102662578923",327,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:I2jIoRS3jIgC",17,3,2080,2093,19,2.71,3,6,7,"","",""
27,"VD Nguyen, OTT Kim, DNM Dang, SS Kim, CS Hong","Application of the lowest-ID algorithm in cluster-based TDMA system for VANETs",2015,"2015 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17626000827526409137",254,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=200&pagesize=100&citation_for_view=oKANWloAAAAJ:f2PrUAIjnKUC",,,25,30,27,2.70,5,5,10,"","",""
